CustomerID,Recency,Frequency,MonetaryValue,Tenure,Cluster,Segment_Name,Churn_Risk
14548.0,151,4,652.8,318,1,At Risk,Critical
14549.0,311,56,289.24,311,1,At Risk,Critical
14550.0,11,48,765.62,45,0,Champions,Low
14551.0,18,10,186.23,204,1,At Risk,Low
14552.0,152,58,165.07,152,1,At Risk,Critical
14553.0,19,113,859.27,339,2,Promising,Low
14554.0,10,216,2381.04,52,2,Promising,Low
14555.0,57,21,324.14,302,1,At Risk,Medium
14557.0,85,16,788.38,85,1,At Risk,High
14560.0,7,74,2237.77,358,2,Promising,Low
14561.0,76,69,1080.76,184,2,Promising,High
14562.0,4,423,5074.77,304,2,Promising,Low
14565.0,96,127,3099.12,361,2,Promising,Critical
14566.0,111,4,1432.0,111,1,At Risk,Critical
14567.0,57,33,1530.3600000000001,130,1,At Risk,Medium
14569.0,1,12,227.39,1,0,Champions,Low
14570.0,281,29,218.06,281,1,At Risk,Critical
14572.0,3,270,2832.84,324,2,Promising,Low
14573.0,180,159,1240.32,287,2,Promising,Critical
14577.0,13,123,859.71,363,2,Promising,Low
14578.0,3,24,168.63,3,0,Champions,Low
14581.0,17,17,138.6,17,0,Champions,Low
14582.0,41,6,114.11,41,0,Champions,Medium
14583.0,6,330,1052.55,206,2,Promising,Low
14584.0,169,100,1042.26,198,1,At Risk,Critical
14585.0,50,29,157.05,50,0,Champions,Medium
14586.0,277,19,237.36,277,1,At Risk,Critical
14587.0,19,383,1601.14,331,2,Promising,Low
14591.0,15,197,1447.14,213,2,Promising,Low
14592.0,35,164,570.46,64,0,Champions,Medium
14593.0,22,152,617.99,199,2,Promising,Low
14594.0,7,22,124.83,7,0,Champions,Low
14595.0,20,102,1740.6,313,2,Promising,Low
14597.0,11,55,883.15,192,2,Promising,Low
14598.0,44,50,221.97,44,0,Champions,Medium
14600.0,306,25,393.33000000000004,306,1,At Risk,Critical
14601.0,11,7,213.96,11,0,Champions,Low
14603.0,275,2,660.0,275,1,At Risk,Critical
14606.0,1,2580,11549.77,360,2,Promising,Low
14607.0,16,86,16569.5,261,2,Promising,Low
14608.0,4,20,1785.15,362,2,Promising,Low
14609.0,72,4,601.56,297,1,At Risk,High
14616.0,243,3,406.08000000000004,318,1,At Risk,Critical
14618.0,9,16,553.44,338,2,Promising,Low
14619.0,246,20,394.44,246,1,At Risk,Critical
14620.0,206,26,412.78000000000003,284,1,At Risk,Critical
14621.0,1,92,1788.3600000000001,358,2,Promising,Low
14622.0,185,21,320.58000000000004,185,1,At Risk,Critical
14623.0,32,134,889.25,235,2,Promising,Medium
14624.0,57,13,225.85,59,0,Champions,Medium
14625.0,196,53,899.63,361,1,At Risk,Critical
14626.0,24,122,2791.27,233,2,Promising,Low
14628.0,91,24,671.96,242,1,At Risk,Critical
14629.0,4,152,959.01,47,0,Champions,Low
14631.0,51,41,1006.98,299,1,At Risk,Medium
14632.0,263,8,114.56,263,1,At Risk,Critical
14633.0,266,20,344.90000000000003,266,1,At Risk,Critical
14636.0,36,28,609.85,269,1,At Risk,Medium
14638.0,51,16,443.6,51,0,Champions,Medium
14639.0,52,172,2984.49,361,2,Promising,Medium
14640.0,24,106,2125.08,228,2,Promising,Low
14641.0,22,7,110.46,22,0,Champions,Low
14642.0,59,2,96.12,59,0,Champions,Medium
14643.0,170,31,693.8100000000001,358,1,At Risk,Critical
14644.0,68,26,830.76,298,1,At Risk,High
14645.0,157,30,597.09,276,1,At Risk,Critical
14646.0,2,2076,280206.02,355,2,Promising,Low
14647.0,201,30,243.22,201,1,At Risk,Critical
14649.0,5,199,1417.29,212,2,Promising,Low
14651.0,67,102,654.6,211,2,Promising,High
14652.0,77,29,114.18,77,0,Champions,High
14653.0,1,237,1947.55,338,2,Promising,Low
14655.0,8,49,1932.23,222,2,Promising,Low
14656.0,169,80,291.05,283,1,At Risk,Critical
14657.0,18,126,848.22,326,2,Promising,Low
14658.0,5,29,247.15,117,0,Champions,Low
14659.0,9,253,2529.93,316,2,Promising,Low
14660.0,87,30,285.74,101,1,At Risk,High
14661.0,27,4,107.95,27,0,Champions,Low
14662.0,29,168,771.17,316,2,Promising,Low
14664.0,20,99,637.89,33,0,Champions,Low
14665.0,61,90,1835.7,311,2,Promising,High
14666.0,24,14,195.25,24,0,Champions,Low
14667.0,11,549,8729.64,365,2,Promising,Low
14669.0,242,170,1269.99,333,2,Promising,Critical
14670.0,280,132,411.53,280,1,At Risk,Critical
14672.0,235,61,765.55,336,1,At Risk,Critical
14673.0,3,59,1362.91,38,0,Champions,Low
14675.0,16,102,604.75,16,0,Champions,Low
14676.0,31,42,2548.2400000000002,283,2,Promising,Medium
14680.0,25,244,27073.23,360,2,Promising,Low
14681.0,71,7,498.95,212,1,At Risk,High
14682.0,188,2,52.0,201,1,At Risk,Critical
14684.0,26,421,1236.28,363,2,Promising,Low
14687.0,107,15,628.38,107,1,At Risk,Critical
14688.0,8,308,5185.89,326,2,Promising,Low
14689.0,209,13,112.8,209,1,At Risk,Critical
14690.0,44,50,371.7,152,1,At Risk,Medium
14691.0,31,71,2114.33,213,2,Promising,Medium
14692.0,137,68,591.55,322,1,At Risk,Critical
14693.0,265,8,172.9,265,1,At Risk,Critical
14696.0,4,112,1784.33,326,2,Promising,Low
14697.0,218,22,188.60999999999999,218,1,At Risk,Critical
14698.0,2,210,1250.76,51,2,Promising,Low
14699.0,214,8,109.13000000000001,214,1,At Risk,Critical
14700.0,32,115,2235.3,238,2,Promising,Medium
14701.0,11,335,2549.37,317,2,Promising,Low
14702.0,1,347,3292.14,365,2,Promising,Low
14703.0,15,22,318.17,15,0,Champions,Low
14704.0,11,415,1546.91,180,2,Promising,Low
14705.0,199,1,179.0,199,1,At Risk,Critical
14708.0,3,16,707.31,154,0,Champions,Low
14709.0,15,196,4921.04,358,2,Promising,Low
14710.0,14,139,606.13,59,0,Champions,Low
14711.0,10,357,2868.8,262,2,Promising,Low
14712.0,29,25,917.07,112,0,Champions,Low
14713.0,9,339,2666.36,365,2,Promising,Low
14714.0,24,10,160.19,24,0,Champions,Low
14715.0,25,71,867.38,331,2,Promising,Low
14716.0,43,55,329.68,149,1,At Risk,Medium
14719.0,2,237,1602.13,249,2,Promising,Low
14720.0,6,37,663.81,127,2,Promising,Low
14722.0,147,29,187.92000000000002,147,1,At Risk,Critical
14723.0,10,235,907.36,358,2,Promising,Low
14725.0,25,52,718.08,25,0,Champions,Low
14727.0,274,10,268.58,274,1,At Risk,Critical
14730.0,1,501,2005.06,277,2,Promising,Low
14731.0,47,45,380.02,212,1,At Risk,Medium
14732.0,8,147,2702.4900000000002,339,2,Promising,Low
14733.0,16,174,7755.89,361,2,Promising,Low
14735.0,4,194,6065.69,358,2,Promising,Low
14737.0,4,17,1164.55,353,2,Promising,Low
14738.0,43,54,1314.45,316,2,Promising,Medium
14739.0,4,48,3188.4,338,2,Promising,Low
14740.0,197,89,1448.21,284,1,At Risk,Critical
14741.0,12,50,1215.84,362,2,Promising,Low
14744.0,16,23,874.98,320,2,Promising,Low
14745.0,113,69,1220.26,285,1,At Risk,Critical
14747.0,249,18,328.2,249,1,At Risk,Critical
14748.0,29,57,945.33,212,2,Promising,Low
14752.0,44,5,389.64,44,0,Champions,Medium
14753.0,87,30,563.15,87,1,At Risk,High
14754.0,45,41,638.05,296,1,At Risk,Medium
14755.0,10,235,5010.28,334,2,Promising,Low
14756.0,15,38,738.96,15,0,Champions,Low
14757.0,75,19,420.5,75,0,Champions,High
14758.0,145,71,1484.06,260,1,At Risk,Critical
14759.0,5,102,1625.97,233,2,Promising,Low
14760.0,297,5,89.2,297,1,At Risk,Critical
14761.0,59,11,255.9,335,1,At Risk,Medium
14762.0,264,21,300.52,264,1,At Risk,Critical
14764.0,47,6,278.3,47,0,Champions,Medium
14765.0,29,39,254.11,176,1,At Risk,Low
14766.0,8,129,2292.97,256,2,Promising,Low
14768.0,17,5,192.60000000000002,127,0,Champions,Low
14769.0,3,1090,10674.75,358,2,Promising,Low
14770.0,232,52,876.42,323,1,At Risk,Critical
14772.0,112,9,139.26,112,1,At Risk,Critical
14775.0,58,40,605.3399999999999,138,1,At Risk,Medium
14776.0,51,117,2538.3,312,2,Promising,Medium
14778.0,127,35,730.86,309,1,At Risk,Critical
14779.0,281,41,386.15,324,1,At Risk,Critical
14780.0,55,27,447.68,79,0,Champions,Medium
14782.0,320,6,200.10000000000002,320,1,At Risk,Critical
14784.0,26,15,289.99,324,1,At Risk,Low
14785.0,10,3,77.4,15,0,Champions,Low
14788.0,7,30,679.4399999999999,26,0,Champions,Low
14789.0,29,6,197.64,29,0,Champions,Low
14790.0,17,46,745.06,254,2,Promising,Low
14792.0,64,2,6.2,64,0,Champions,High
14793.0,21,14,228.99,21,0,Champions,Low
14794.0,3,80,1319.91,334,2,Promising,Low
14795.0,166,6,131.45000000000002,166,1,At Risk,Critical
14796.0,1,1091,7351.28,362,2,Promising,Low
14798.0,53,12,173.74,310,1,At Risk,Medium
14799.0,51,13,157.7,51,0,Champions,Medium
14800.0,48,334,3783.9,363,2,Promising,Medium
14801.0,61,59,193.14,61,0,Champions,High
14803.0,162,44,845.55,292,1,At Risk,Critical
14804.0,9,12,353.27,9,0,Champions,Low
14805.0,15,47,554.65,314,2,Promising,Low
14806.0,75,11,193.39000000000001,75,0,Champions,High
14808.0,40,235,2741.17,172,2,Promising,Medium
14810.0,41,232,1907.44,335,2,Promising,Medium
14815.0,37,53,778.5,68,0,Champions,Medium
14816.0,197,4,271.85,197,1,At Risk,Critical
14817.0,200,63,1110.34,277,1,At Risk,Critical
14818.0,74,48,657.8,254,1,At Risk,High
14819.0,64,13,272.07,192,1,At Risk,High
14820.0,21,29,507.29,173,1,At Risk,Low
14823.0,180,70,321.43,195,1,At Risk,Critical
14824.0,10,29,1127.71,91,0,Champions,Low
14825.0,4,111,2042.81,359,2,Promising,Low
14828.0,197,17,2139.76,337,1,At Risk,Critical
14829.0,29,23,460.58,361,1,At Risk,Low
14830.0,53,40,197.13,53,0,Champions,Medium
14834.0,18,67,1720.3,240,2,Promising,Low
14836.0,10,6,102.44999999999999,30,0,Champions,Low
14837.0,90,108,1649.5,202,2,Promising,High
14840.0,268,4,62.85,268,1,At Risk,Critical
14841.0,53,138,3295.76,359,2,Promising,Medium
14842.0,44,145,2824.69,308,2,Promising,Medium
14844.0,64,130,3189.81,241,2,Promising,High
14847.0,149,13,309.4,149,1,At Risk,Critical
14849.0,22,371,7574.7,359,2,Promising,Low
14850.0,312,21,325.75,312,1,At Risk,Critical
14851.0,23,28,511.35,256,1,At Risk,Low
14852.0,58,143,2836.69,252,2,Promising,Medium
14853.0,24,9,475.8,211,1,At Risk,Low
14854.0,78,127,2759.83,275,2,Promising,High
14855.0,119,20,645.65,135,1,At Risk,Critical
14856.0,36,66,1311.3799999999999,57,0,Champions,Medium
14857.0,60,60,1173.12,148,2,Promising,Medium
14859.0,13,58,1353.74,204,2,Promising,Low
14860.0,19,11,170.32,19,0,Champions,Low
14861.0,52,6,125.79,52,0,Champions,Medium
14862.0,26,48,841.1999999999999,149,2,Promising,Low
14863.0,29,11,266.76,29,0,Champions,Low
14865.0,7,1,15.0,7,0,Champions,Low
14866.0,11,98,14286.22,141,2,Promising,Low
14867.0,186,36,710.28,336,1,At Risk,Critical
14868.0,3,144,2953.59,233,2,Promising,Low
14869.0,9,71,725.7,103,2,Promising,Low
14870.0,262,13,327.25,262,1,At Risk,Critical
14871.0,3,98,522.38,361,2,Promising,Low
14873.0,210,28,519.68,210,1,At Risk,Critical
14875.0,108,47,1465.3200000000002,263,1,At Risk,Critical
14878.0,13,124,1485.54,359,2,Promising,Low
14880.0,77,47,706.19,289,1,At Risk,High
14881.0,20,17,255.4,20,0,Champions,Low
14882.0,27,11,589.7,34,0,Champions,Low
14883.0,19,53,761.59,212,2,Promising,Low
14885.0,132,15,765.3199999999999,132,1,At Risk,Critical
14886.0,253,18,364.8,253,1,At Risk,Critical
14887.0,79,6,1862.0,79,1,At Risk,High
14888.0,207,20,369.2,207,1,At Risk,Critical
14889.0,336,10,135.9,336,1,At Risk,Critical
14890.0,254,7,125.65,254,1,At Risk,Critical
14891.0,148,33,554.38,188,1,At Risk,Critical
14893.0,10,73,1237.8500000000001,12,0,Champions,Low
14894.0,85,23,655.75,85,1,At Risk,High
14895.0,8,498,11138.710000000001,290,2,Promising,Low
14896.0,205,11,211.55,205,1,At Risk,Critical
14897.0,8,55,1366.38,297,2,Promising,Low
14898.0,23,113,1205.02,326,2,Promising,Low
14901.0,11,64,1058.89,361,2,Promising,Low
14902.0,26,20,332.66,26,0,Champions,Low
14903.0,21,355,2810.63,279,2,Promising,Low
14904.0,2,69,1025.44,26,0,Champions,Low
14905.0,158,17,616.15,234,1,At Risk,Critical
14907.0,3,137,2883.03,361,2,Promising,Low
14908.0,74,9,277.8,74,0,Champions,High
14910.0,3,30,434.35,55,0,Champions,Low
14911.0,1,5514,139413.48,365,2,Promising,Low
14912.0,17,27,867.85,247,2,Promising,Low
14913.0,36,87,1227.43,359,2,Promising,Medium
14915.0,91,12,307.48,278,1,At Risk,Critical
14916.0,71,77,1268.98,324,2,Promising,High
14918.0,116,45,1610.15,155,1,At Risk,Critical
14920.0,213,57,977.77,213,1,At Risk,Critical
14921.0,30,78,1316.07,201,2,Promising,Low
14923.0,51,44,749.1,51,0,Champions,Medium
14924.0,246,10,310.05,246,1,At Risk,Critical
14929.0,32,11,223.88,32,0,Champions,Medium
14930.0,109,128,2372.86,274,2,Promising,Critical
14931.0,5,41,1257.68,241,2,Promising,Low
14934.0,82,87,1890.94,283,2,Promising,High
14935.0,297,10,1784.71,297,1,At Risk,Critical
14936.0,34,364,8137.02,276,2,Promising,Medium
14937.0,57,34,1621.88,130,2,Promising,Medium
14944.0,30,170,5900.25,297,2,Promising,Low
14946.0,14,3,100.9,14,0,Champions,Low
14947.0,72,14,290.82,131,1,At Risk,High
14948.0,23,63,1101.97,219,2,Promising,Low
14950.0,19,19,371.2,19,0,Champions,Low
14951.0,79,20,311.69,79,0,Champions,High
14952.0,60,138,8099.49,365,2,Promising,Medium
14953.0,25,55,289.82,25,0,Champions,Low
14954.0,12,85,336.17,12,0,Champions,Low
14957.0,253,12,58.49,253,1,At Risk,Critical
14958.0,147,42,499.68,246,1,At Risk,Critical
14959.0,64,59,695.42,296,1,At Risk,High
14960.0,8,27,221.27,171,0,Champions,Low
14961.0,11,312,7044.68,361,2,Promising,Low
14962.0,271,5,126.7,271,1,At Risk,Critical
14963.0,10,198,1487.8,184,2,Promising,Low
14964.0,247,13,206.21,247,1,At Risk,Critical
14965.0,96,83,599.0,96,1,At Risk,Critical
14966.0,15,38,191.32,15,0,Champions,Low
14967.0,50,6,463.8,50,0,Champions,Medium
14968.0,30,37,147.59,30,0,Champions,Low
14970.0,68,34,1592.06,317,1,At Risk,High
14971.0,35,160,1116.57,43,0,Champions,Medium
14972.0,128,18,114.77,128,1,At Risk,Critical
14973.0,107,32,1314.45,226,1,At Risk,Critical
14974.0,37,21,114.39,37,0,Champions,Medium
14975.0,57,11,279.94,57,0,Champions,Medium
14976.0,57,72,790.86,327,2,Promising,Medium
14978.0,72,216,1931.42,331,2,Promising,High
14981.0,246,8,102.12,246,1,At Risk,Critical
14984.0,19,41,213.27,181,1,At Risk,Low
14985.0,198,87,296.75,358,1,At Risk,Critical
14987.0,16,2,163.2,16,0,Champions,Low
14988.0,212,40,334.54,212,1,At Risk,Critical
14995.0,39,61,233.23000000000002,280,1,At Risk,Medium
14997.0,46,26,546.1999999999999,178,1,At Risk,Medium
14998.0,170,75,429.87,241,1,At Risk,Critical
15000.0,48,77,490.52,48,0,Champions,Medium
15002.0,116,84,1010.11,339,1,At Risk,Critical
15004.0,147,158,1246.32,147,2,Promising,Critical
15005.0,16,1091,6094.07,359,2,Promising,Low
15006.0,51,144,502.09,51,0,Champions,Medium
15007.0,159,12,156.91,159,1,At Risk,Critical
15009.0,12,182,1261.78,25,0,Champions,Low
15010.0,36,20,308.94,36,0,Champions,Medium
15012.0,54,74,231.98,54,0,Champions,Medium
15014.0,43,35,260.17,176,1,At Risk,Medium
15016.0,173,20,170.04,173,1,At Risk,Critical
15017.0,34,20,125.58,34,0,Champions,Medium
15018.0,39,26,384.96,253,1,At Risk,Medium
15019.0,267,70,266.0,267,1,At Risk,Critical
15021.0,9,419,1709.18,262,2,Promising,Low
15022.0,12,135,905.04,47,0,Champions,Low
15023.0,3,525,6342.16,325,2,Promising,Low
15024.0,10,107,1170.11,297,2,Promising,Low
15025.0,33,72,377.01,33,0,Champions,Medium
15026.0,80,61,469.0,277,1,At Risk,High
15027.0,31,35,1066.1499999999999,238,2,Promising,Medium
15028.0,8,34,441.16,43,0,Champions,Low
15030.0,72,7,518.28,268,1,At Risk,High
15031.0,4,111,668.14,282,2,Promising,Low
15032.0,256,22,2188.5,256,1,At Risk,Critical
15033.0,5,510,2586.67,329,2,Promising,Low
15034.0,16,394,4308.61,354,2,Promising,Low
15035.0,90,27,252.73000000000002,90,1,At Risk,High
15036.0,72,127,465.55,180,1,At Risk,High
15038.0,59,95,579.06,244,2,Promising,Medium
15039.0,10,1446,19302.93,361,2,Promising,Low
15041.0,170,67,180.35,170,1,At Risk,Critical
15042.0,199,5,135.93,199,1,At Risk,Critical
15043.0,31,3,537.0,31,0,Champions,Medium
15044.0,19,453,7700.2300000000005,362,2,Promising,Low
15045.0,152,12,735.66,258,1,At Risk,Critical
15046.0,9,206,5213.7699999999995,338,2,Promising,Low
15047.0,270,22,343.62,270,1,At Risk,Critical
15048.0,65,74,285.35,221,1,At Risk,High
15049.0,274,3,121.17000000000002,274,1,At Risk,Critical
15050.0,25,78,1782.09,71,2,Promising,Low
15051.0,23,143,1391.61,150,2,Promising,Low
15052.0,319,30,215.78,319,1,At Risk,Critical
15053.0,5,71,697.79,282,2,Promising,Low
15054.0,12,114,302.1,40,0,Champions,Low
15057.0,275,25,1489.5,316,1,At Risk,Critical
15058.0,25,276,2124.9900000000002,312,2,Promising,Low
15059.0,41,237,1337.72,335,2,Promising,Medium
15060.0,8,121,303.09,9,0,Champions,Low
15061.0,4,314,43104.64,365,2,Promising,Low
15062.0,71,57,987.86,359,1,At Risk,High
15063.0,213,5,370.79999999999995,213,1,At Risk,Critical
15065.0,38,155,3158.13,291,2,Promising,Medium
15066.0,53,42,893.59,53,0,Champions,Medium
15067.0,78,82,1744.76,283,2,Promising,High
15068.0,46,104,553.36,256,2,Promising,Medium
15069.0,179,70,1109.53,179,1,At Risk,Critical
15071.0,94,26,982.07,276,1,At Risk,Critical
15073.0,10,54,1043.41,187,2,Promising,Low
15074.0,105,42,748.87,105,1,At Risk,Critical
15075.0,78,27,773.03,78,0,Champions,High
15076.0,173,49,880.85,173,1,At Risk,Critical
15078.0,7,418,9267.960000000001,355,2,Promising,Low
15079.0,213,43,753.66,315,1,At Risk,Critical
15081.0,22,25,393.65,208,1,At Risk,Low
15083.0,257,5,88.2,257,1,At Risk,Critical
15087.0,282,15,306.94,282,1,At Risk,Critical
15088.0,21,57,1160.07,67,0,Champions,Low
15089.0,10,145,2420.84,128,2,Promising,Low
15090.0,308,23,381.32,308,1,At Risk,Critical
15091.0,68,30,480.71,68,0,Champions,High
15092.0,215,26,457.81,284,1,At Risk,Critical
15093.0,18,92,3973.29,338,2,Promising,Low
15095.0,104,47,1370.6,203,1,At Risk,Critical
15096.0,43,11,219.39000000000001,43,0,Champions,Medium
15097.0,4,25,248.08,4,0,Champions,Low
15098.0,182,3,39916.5,182,1,At Risk,Critical
15099.0,84,23,410.48,84,1,At Risk,High
15100.0,334,1,175.2,334,1,At Risk,Critical
15101.0,9,8,317.53,359,1,At Risk,Low
15103.0,31,35,703.36,86,0,Champions,Medium
15104.0,197,69,1027.44,282,1,At Risk,Critical
15105.0,18,101,2298.93,135,2,Promising,Low
15106.0,18,100,1422.52,269,2,Promising,Low
15107.0,311,11,203.5,360,1,At Risk,Critical
15108.0,142,60,1300.25,228,1,At Risk,Critical
15109.0,246,28,484.95,246,1,At Risk,Critical
15110.0,24,35,996.1,319,2,Promising,Low
15111.0,29,68,1278.98,67,0,Champions,Low
15113.0,10,100,3609.33,54,2,Promising,Low
15114.0,30,197,2760.56,302,2,Promising,Low
15115.0,18,21,340.11,18,0,Champions,Low
15116.0,18,45,1352.75,205,2,Promising,Low
15117.0,15,79,1551.78,216,2,Promising,Low
15118.0,134,1,244.8,134,1,At Risk,Critical
15119.0,246,14,266.4,246,1,At Risk,Critical
15120.0,134,21,358.82,134,1,At Risk,Critical
15121.0,50,28,457.72,289,1,At Risk,Medium
15122.0,114,82,1633.78,298,2,Promising,Critical
15123.0,7,106,2199.31,206,2,Promising,Low
15124.0,23,15,184.19,192,1,At Risk,Low
15125.0,25,127,11528.48,271,2,Promising,Low
15127.0,66,16,406.53,66,0,Champions,High
15128.0,60,102,1471.0,220,2,Promising,Medium
15129.0,50,84,3447.4,292,2,Promising,Medium
15130.0,170,22,330.11,170,1,At Risk,Critical
15132.0,18,52,977.9300000000001,263,2,Promising,Low
15133.0,128,29,982.42,302,1,At Risk,Critical
15134.0,15,73,1387.99,241,2,Promising,Low
15135.0,239,9,139.05,239,1,At Risk,Critical
15136.0,3,68,1286.7,96,2,Promising,Low
15139.0,240,13,178.96,337,1,At Risk,Critical
15140.0,52,80,2354.25,264,2,Promising,Medium
15142.0,46,26,498.74,46,0,Champions,Medium
15143.0,226,14,259.45,226,1,At Risk,Critical
15144.0,8,217,6580.44,312,2,Promising,Low
15145.0,4,67,1194.73,248,2,Promising,Low
15146.0,165,91,1327.16,291,1,At Risk,Critical
15147.0,240,28,623.5,240,1,At Risk,Critical
15148.0,11,20,301.29,11,0,Champions,Low
15149.0,134,23,520.8000000000001,134,1,At Risk,Critical
15150.0,17,343,5314.47,269,2,Promising,Low
15152.0,10,271,4745.69,187,2,Promising,Low
15153.0,31,22,329.25,31,0,Champions,Medium
15154.0,75,85,296.42,75,0,Champions,High
15156.0,1,55,961.49,34,0,Champions,Low
15157.0,4,125,1936.07,358,2,Promising,Low
15158.0,45,7,401.40000000000003,45,0,Champions,Medium
15159.0,2,710,18641.010000000002,361,2,Promising,Low
15160.0,357,4,158.16,357,1,At Risk,Critical
15163.0,18,29,304.47,192,1,At Risk,Low
15164.0,69,103,843.05,339,2,Promising,High
15167.0,321,41,163.0,321,1,At Risk,Critical
15168.0,26,5,106.56,26,0,Champions,Low
15171.0,331,5,1289.5,331,1,At Risk,Critical
15172.0,9,110,1624.05,237,2,Promising,Low
15174.0,323,11,135.75,323,1,At Risk,Critical
15175.0,72,23,224.14,72,0,Champions,High
15178.0,260,3,40.5,260,1,At Risk,Critical
15179.0,18,93,2206.95,319,2,Promising,Low
15181.0,66,16,689.4799999999999,270,1,At Risk,High
15182.0,154,29,622.85,269,1,At Risk,Critical
15184.0,29,63,406.76,191,1,At Risk,Low
15185.0,70,21,310.62,70,0,Champions,High
15186.0,14,19,411.41,168,0,Champions,Low
15187.0,2,91,4777.18,212,2,Promising,Low
15189.0,1,212,16225.39,333,2,Promising,Low
15192.0,120,51,1044.32,365,1,At Risk,Critical
15193.0,61,19,499.32,61,0,Champions,High
15194.0,3,294,7210.37,361,2,Promising,Low
15195.0,3,1,3861.0,3,0,Champions,Low
15197.0,11,32,1079.6100000000001,358,2,Promising,Low
15198.0,92,10,193.64,124,1,At Risk,Critical
15199.0,59,13,1268.7,308,1,At Risk,Medium
